209871	moh gur saagar mai chaakhio nahee prem ras tirakhaava(n)t chaatrik jugat bakabaanee hai ||525||	Despite living near the vast ocean like True Guru, I, the unfortunate one, had not tasted the divine elixir obtained by His loving worship. I have only been making noise of my thirst like a rain-bird. I have only indulged in empty arguments and contemplations.  (525)
209872	jaise gajaraaj gaaj maarat manukh sir ddaarat hai chhaar taeh kahat arog jee ||	Just as a giant elephant trumpets, kill people and throws dust on himself, he is known to be healthy (Those who are intoxicated in their arrogance, cruel or who kick up dust are good according to the world). 
209873	sooaa jiau pi(n)jar mai kahat banai baatai pekh sun kahai taeh raaj gireh jog jee ||	Just as a parrot in a cage listens to others conversation and copies them. Those who listen and see him, opine that he is very wise and knowledgeable. He is fit to live in king's palace. (To the world, he who talks much is a wise person). 
209874	taise sukh sa(n)pat maiaa madhon paap karai taeh kahai sukheeaa ramat ras bhog jee ||	Similarly a person enjoys and engrosses himself in countless materialistic pleasures and commits sins. People call him happy and comfortable. (In the eyes of the world, material things are means of happiness and comfort). 
209875	jatee satee aau sa(n)tokhee saadhan kee ni(n)dhaa karai ulaTo iee giaan dhiaan hai agiaan log jee ||526||	The ignorant world's perception is contrary (to the truth of Guru's words). The world slanders those who are disciplined, truthful, contented and supreme.  (526)
209876	savaiyaa || jau garabai bahu boo(n)dh chita(n)tar sanamukh si(n)dh sobh nahee paavai ||	Savaiya   If a drop of water feels proud of its greatness in its mind, it does not earn a good name or praise before the vast ocean. 
209877	jau bahu uddai khag dhaar mahaa bal pekh akaas ridhai sukachaavai ||	If a bird flies high and far putting much effort, he is sure to feel ashamed of its effort seeing the infinitely vast expanse of the sky. 
209878	jiau brahama(n)dd pracha(n)dd bilokat goolar ja(n)t udda(n)t lajaavai ||	Just as the fruit of a kind of fig tree (cotton boll in full bloom) sees the vast expense of the Universe after coming out of the fruit, he feels shy of his insignificant existence. 
209879	too(n) karataa ham ke'ee tihaare jee to peh bolan kiau ban aavai ||527||	Similarly O True Guru, You are an epitome of the all doing Lord and we are insignificant creation.   How can we speak before you?    (527)                                                
209880	toso na naath anaath na mosar toso na dhaanee na moso bhikhaaree ||	O  True Guru! there is no Master like You. But there is no one as dependent as I am. There is no one as great a donor as You and there is no beggar as needy as me. 
209881	moso na dheen dhayaal na tosar moso agayaan na toso bichaaree ||	No one is as miserable as I am but none is as clement as You. No one is as ignorant as I am but there is no one as knowledgeable as You. 
209882	moso na patit na paavan tosar moso bikaaree na toso upakaaree ||	There is no one who has fallen so low in his deeds and actions as I am. But there is no one else who can purify anyone as much as you. There is no one as sinful as I am and none who can do good as much as you can. 
209883	mere hai avagun too gun saagar jaat rasaatal oT tihaaree ||528||	I am full of faults and demerits but You are an ocean of virtues. You are my refuge on my way to hell.  (528)
209884	aulaT pavan man meen kee chapal gat dhasam dhuaar paar agam nivaas hai ||	Kabit  - By practicing Naam Simran and breathing exercises, the fish-like sharp and wind-like fast blowing mind acquires a stable place beyond the tenth door which is inaccessible. 
209885	teh na paavak pavan jal pirathamee akaas naeh sas soor utapat na binaas hai ||	At that place neither the effect of five elements like air, fire etc., nor of Sun or Moon or even of creation is experienced. 
209886	naeh parakirat birat pi(n)dd praan giaan sabadh surat naeh dhirasaT na pragaas hai ||	It experiences no effect of any material desires nor of body or life sustaining elements. It is unaware of words and sounds. No effect of any light or vision exists there. 
209887	savaiaamee naa sevak unamaan anahadh parai niraala(n)b su(n)n mai na bisam bisavaiaas hai ||529||	Beyond that divine state and in the inaccessible region, there is no master and no follower. In that non-existent realm of inactivity and hibernation, one is never in any form of wondrous state (wondrous or unusual events do not take place any more). 
209888	jaise ahinis madh rahat bhaa(n)jan bikhai jaanat na maram kidhau kavan prakaaree hai ||	Just as wine remains in a bottle day and night but that bottle/ pot does not know its characteristics. 
209889	jaise belee bhar bhar baa(n)T dheejeeat sabhaa paavat na bhedh kachh bidh na beechaaree hai ||	Just as in a party, wine is distributed in cups, but that cup does not know its (wine) secret nor thinks about it. 
209890	jaise dhinaprat madh bechat kalaal baiTho mahimaa na jaaniee dharab hitakaaree hai ||	Just as a wine merchant sells wine all the time during the day but his greed of wealth does not know the significance of its intoxication. 
209891	taise gur sabadh ko likh paR gaavat hai biralo a(n)mirat ras padh hitakaaree hai ||530||	Similarly many write Gur Shabad and Gurbani, sing and read it but. a rare person among them harbours loving desire of relishing and acquiring the divine elixir from it.  (530)
209892	tin tin mel jaise chhaan chhaieeat pun agan pragaas taas bhasam karat hai ||	Just as a hut is built putting each straw and twig together but fire raises it to the ground in no time. 
209893	si(n)dh ke kinaare baaloo gireh baalak rachat jaise lahar umag bhe dheer na dharat hai ||	Just as children make houses of sand on the sea-shore, but with one wave of water all of them collapse and merge with the sand around. 
209894	jaise ban bikhai mil baiThat anek mirag ek miragaraaj gaaje rahio na parat hai ||	Just as many animals like deer etc. sit together but with one roar of the lion who comes there, all of them run away, 
209895	dhirasaT sabadh ar surat dhiaan giaan pragaTe pooran prem sagal rahat hai ||531||	Similarly focusing of eyesight at a point, reciting an incantation repeatedly and absorbing the mind in many ways of meditation and contemplations and many other forms of spiritual practices collapse like mud walls with the emergence of complete love of the True Guru.  (531)
209896	cha(n)dhan kee baar jaise dheejeeat baboor dhraoom ka(n)chan sa(n)paT madh kaach geh raakheeaai ||	Just as a plant of acacia is protected with the twigs of sandalwood or a glass crystal is stored in a gold box for safety. 
209897	jaise ha(n)s paas baiTh bais garab karai mirag pat bhavan mai ja(n)buk bhalaakheeaai ||	just as a filth-eating crow expresses pride of his beauty and life-style or a jackal expresses his desire to go into the lion's den, 
209898	jaise garadhab gaj prat upahaas karai chakravai ko chor ddaa(n)dde dhoodh madh maakheeaai ||	Just as a donkey makes fun of an elephant and an emperor be punished by a thief; wine expresses its anger on milk. 
209899	saadhan dhurai kai asaadh aparaadh karai ulaTeeaai chaal kaleekaal bhram bhaakheeaai ||532||	These are all the contrary moves of the dark age (Kalyug). The noble souls are suppressed while the culprits indulge in doing sins. (Vice and sins are rampant while noble souls are hiding themselves in this dark age).  (532)
209900	jaise bin lochan bilokeeaai na roop ra(n)g sravan bihoon raag naadh na suneejeeaai||	Just as without eyes a face cannot be seen and without ears, no musical note can be heard. 
209901	jaise bin jihabaa na ucharai bachan ar naasikaa bihoo(n)n baas baasanaa na leejeeaai||	Just as without tongue, no word can be spoken and without nose no fragrance can be smelled. 
209902	jaise bin kar kar sakai na kirat kram charan bihoon bhauen gaun kat keejeeaai ||	Just as without hands no accomplishable work can be done and without feet no place can be reached. 
209903	asan basan bin dheeraj na dharai dheh bin gur sabadh na prem ras peejeeaai ||533||	Just as without food and clothes a body cannot be kept healthy; similarly without the teachings and divine words obtainable from the True Guru, the wondrous elixir of Lord's love cannot be relished.  (533)
209904	jaise fal sai birakh birakh sai hot fal adhibhut gat kachh kahan na aavai jee ||	Just as a seed of the fruit gives a tree and the tree yields the same fruit; this strange phenomena hardly comes into any say or conversation, 
209905	jaise baas baavan mai baavan hai baas bikhai bisam charitr kouoo maram na paavai jee ||	Just as fragrance resides in sandalwood and sandalwood lives in its fragrance, none can know the deep and wonderful secret of this phenomena, 
209906	kaasaT mai agan agan mai kaasaT hai at asacharaj hai kautak kahaavai jee ||	Just as wood houses fire and fire has wood burning in it; it is a marvellous phenomena. It is also called a strange spectacle. 
209907	satigur mai sabadh sabadh mai satigur hai niragun giaan dhiaan samajhaavai jee ||534||	Similarly the name of the Lord resides in True Guru and True Guru resides in His (Lord) name. He alone can understand this mystery of the Absolute God who has obtained knowledge from True Guru and who meditates on Him.  (534)
209908	jaise til baas baas leejeeat kusam sai taa(n) te hot hai fulel jatan kai jaaneeaai ||	Just as fragrance is taken from flowers and then it is put in sesame that with some effort yields scented oil. 
209909	jaise tau aauTai dhoodh jaavan jamai math sa(n)jam sahat ghirat pragaT kai maaneeaai ||	Just as milk is boiled, converted to curd and then churned yields butter, with some more effort even clarified butter (Ghee) is obtained. 
209910	jaise kooaa khodh kai basudhaa dhasai kauaree laaj kai bahai ddol kaadd jal aaneeaai ||	Just as earth is excavated to dig a well and thereafter (on appearance of water) the side walls of the well are lined, then water is pulled out with the help of rope and bucket. 
209911	gur upadhes taise bhaavanee bhagat bhai ghaT ghaT pooran braham pahichaaneeaai ||535||	Similarly, if the sermon of the True Guru is practiced diligently, with love and devotion, with every breath, the Lord-God becomes conspicuously permeated in every living being.  (535)
209912	jaise tau saritaa jal kaasaTeh na borat karat chit laaj apano iee pratipaario hai ||	Just as the water of streams and rivers does not sink the wood, it (water) has the shame of the fact that it has irrigated and brought the wood up; 
209913	jaise tau karat sut anik iaanapan tuoo na jananee avagun uradhaario hai ||	Just as a son commits many mistakes but his mother who has given him birth never recounts them (she still keeps loving him). 
209914	jaise tau saran soor pooran pratagiaa raakhai lakh aparaadh ke'ee maar na biddaario hai ||	Just as a culprit who may have myriad vices is not killed by a brave warrior in whose refuge he may have come, the warrior protects him and thus fulfils his virtuous traits. 
209915	taise hee param gur paaras paras gat sikhan ko kirat karam kachhoo na beechaario hai ||536||	Similarly the supreme benevolent True Guru does not dwell on any of the faults of His Sikhs. He is like touch of philosopher-stone (True Guru removes dross of the Sikhs in His refuge and makes them gold-like precious and pure).   (536)
209916	jaise jal dhoe bin a(n)bar maleen hot bin tel mele taise kes hoo(n) bhiaan hai ||	Just as a cloth not washed with water remains dirty; and the hair remains disheveled and entangled without application of oil; 
209917	jaise bin maa(n)je dharapan jot heen hot barakhaa bihoon jaise khet mai na dhaan hai ||	Just as a glass not cleaned cannot let the light come through and just as no crop grows in a field without rain, 
209918	jaise bin dheepak bhavan a(n)dhakaar hot lon ghirat bin jaise bhojan samaan hai ||	Just as a house remains in darkness without a lamp and just as food tastes insipid without salt and ghee, 
209919	taise bin saadh sa(n)git janam maran dhukh miTat na bhram bin gur giaan hai ||537||	Similarly without the company of saintly souls and devotees of the True Guru, the distress of repeated births and death cannot be wiped out. Nor can worldly fears and suspicions be destroyed without practicing on the sermon of the True Guru.  (537)
209920	jaise maa(n)jh baiThe bin bohithaa na paar parai paaras parasai bin dhaat na kanik hai ||	Just as without embarking a ship, ocean cannot be crossed and without the touch of philosopher-stone, iron, copper or other metals cannot be turned into gold. 
209921	jaise bin ga(n)gaa na paavan aan jal hai naar na bhataar bin sutan anik hai ||	Just as no water is considered sacred other than the water of .river Ganges, and no child can be born without conjugal union of husband and wife. 
209922	jaise bin beej boe nipajai na dhaan dhaaraa seep savaiaa(n)t boo(n)dh bin mukataa na maanik hai ||	Just as without sowing seeds, no crop can grow and no pearl can be formed in an oyster unless the swati drop of rain falls on it. 
209923	taise hee charan saran gur bheTe bin janam maran meT jan na jan kahai ||538||	Similarly without taking refuge and consecration of True Guru, there is no other method or force that can end the repeated cycle of birth and death. One who is without the divine word of the Guru cannot be called a human being.  (538)
209924	jaise tau kahai ma(n)jaar karau na ahaar maas moosaa dhekh paachhai dhaure dheer na dharat hai ||	Just as a tom cat says that he has stopped eating meat but as soon as he sees a mouse runs after him (cannot control his desire to eat him up). 
209925	jaise kuooaa rees kai maraal sabhaa jai baiThe chhaadd mukataahal dhuraga(n)dh simarat hai ||	Just as a crow goes and sit among swans but leaving aside pearls which is the food of swans, he always desires to eat filth and dross. 
209926	jaise mon geh siaar karat anek jatan sunat siaar bhaakhiaa rahio na parat hai ||	Just as a jackal may try myriad times to keep quiet but listening to other jackals just by the force of habit, cannot help howling. 
209927	taiso par tan par dhan dhookhanaa tiradhokh man kahat kai chhaaddio chaahai Tev na Tarat hai ||539||	Similarly the three vices of ogling at other's wife, keeping an eye on other's wealth and slander are inhabiting in my mind like a chronic disease. Even if someone tells me to leave them, this bad habit cannot go away. (539)
209928	jholanaa|| si(n)mirat puraan koTaan bakhaan bahu bhaagavat bedh biaakaran geetaa ||	Jholana  - If all the 31 Simrities, 18 Purans, Bhagvad Geeta, four Vedas and their grammar become millions and speak, 
209929	ses marajes akhales sur mahes mun jagat ar bhagat sur nar ateetaa ||	If Shesh Nag of thousands of tongues, Dharamraj, Kuber and other gods, Shiva and hermits and saints of the whole world, noble men get together in millions and speak; 
209930	giaan ar dhiaan unamaan unaman ukat raag naadh dhij suramat neetaa ||	If seekers of many type of knowledge, contemplations and wise men who discuss various subjects, people of higher spiritual state, who can speak about various skills, all the Ragas and their seven notes, knowledgeable scholars, goddess Saraswati and many statesmen become millions and then say- 
209931	aradh lag maatr gur sabadh akhar mek agam at agam agaadh meetaa ||540||	O friend! all the above will fall woefully short of saying the praise of a syllable of the True Guru's blessed Naam Gur Mantar. The significance of Guru's words is beyond the extent of all knowledge.  (540)
209932	kabit || dharasan dhekhio dhekhio sakal sa(n)saar kahai kavan dhirasaT sau man dharas samaieeaai ||	The whole world claims to have seen. But what is that marvellous sight which engrosses the mind in the looks of the Guru? 
209933	gur upadhes sunio sunio sabh kouoo kahai kavan surat sun anat na dhaieeaai ||	Everyone claims to have listened to the Guru's sermon. But what is that unique voice, hearing which the mind does not wander away? 
209934	jai jaikaar japat jagat gur ma(n)tr jeeh kavan jugat jotee jot liv laieeaai ||	The whole world praises the Guru's incantations and recite it too. But what is that mean which will attach the mind in the radiant Lord. 
209935	dhirasaT surat giaan dhiaan saraba(n)g heen patit paavan gur mooR samajhaieeaai ||541||	A fool who is devoid of such limbs and appendages that provide him with knowledge of the True Guru and contemplation, True Guru-the maker of pious people out of sinners, bless them with such divine knowledge through Naam Simran.  (541)
209936	jaise khaa(n)dd khaa(n)dd kahai mukh nahee meeThaa hoi jab lag jeebh savaiaadh khaa(n)dd nahee khaieeaai ||	Just as by saying sugar, sugar, one cannot feel sweet taste of sugar in the mouth. Unless sugar is placed on the tongue, it cannot feel its taste. 
209937	jaise raat a(n)dheree mai dheepak dheepak kahai timar na jaiee jab lag na jaraieeaai ||	In a dark night, saying lamp, lamp does not dispel darkness unless lamp is lit. 
209938	jaise gayaan gayaan kahai gayaan hoo(n) na hot kachh jab lag gur gayaan a(n)tar na paieeaai ||	Just by saying Gian (Knowledge) again and again, knowledge cannot be obtained. It can only be acquired by lodging His name in the heart. 
209939	taise gur dhayaan kahai gur dhayaan ha(n)oo na paavat jab lag gur dharas jai na samaieeaai ||542||	Similarly just repeatedly asking for a glimpse of True Guru, one cannot acquire contemplation of the True Guru. This is possible only when one engrosses oneself up to the soul in the ardent desire of a glimpse of the True Guru.  (542)
209940	si(n)mirat puraan bedh saasatr bira(n)ch biaas nit net net suk sekh jas gaio hai ||	All the 31 Simritis, 18 Puranas, 4 Vedas, 6 Shastras, Brahma the scholar of Vedas, sage Vyas, supreme scholar Sukdev and Shesh Nag of thousand tongues sing the praises of the Lord but have not been able to fathom Him. They address Him as infinite, infinite ... 
209941	siau sanakaadh naaradhaadhik rikheesuraadh sur nar naath jog dhiaan mai na aaio hai ||	Shiv, four sons of Brahma, Narad and other sages, gods, men of substance, nine heads of Jogis could not perceive God in their contemplation and meditation. 
209942	gir tar teerath gavan pu(n)n dhaan brat hom jag bhog nieebedh kai na paio hai ||	They could not realise that infinite Lord even by roaming in jungles, mountains and places of pilgrimage, making charity, fasting, doing hom-yag and offering food and other delicacies to the gods. 
209943	as vadd bhaag maiaa madh gursikhan kau pooran braham gur roop hui dhikhaio hai ||543||	Such fortunate and enjoying the worldly maya are the Sikhs of the Guru who are seeing the inaccessible Lord in the manifested state of a True Guru.  (543)
209944	baahar kee agan boojhat jal saritaa kai naau mai jau agan laagai kaise kai bujhaieeaai ||	Fire burning outside the stream can be extinguished with the water of the stream, but if the boat in the river catches fire, how can that be extinguished? 
209945	baahar sai bhaag oT leejeeat koT gaR gaR mai jau looT leejai kaho kat jaieeaai ||	Escaping from the attack of a robber while out in the open, one can run and take shelter in a fort or such other place but when someone robs in the fort, what can be done then? 
209946	choran kai traas jai saran gahai nari(n)dh maarai maheepat jeeau kaise kai bachaieeaai ||	If for fear of thieves one takes refuge with a ruler and if the ruler starts punishing, then what can be done ? 
209947	maiaa ddar ddarapat haar gurdhuarai jaavai tahaa jau maiaa biaapai kahaa Thaharaieeaai ||544||	Fearing the dragon-net of worldly compulsions, if one goes to the door of Guru, and if maya overpowers on him there too, then there is no escape. (544) 
209948	sarap kai traas saran gahai kharapat jai tahaa jau sarap grasai kaho kaise jeejeeaai ||	If for the fear of snake, one takes shelter of Garud and yet the snake comes and bite there, how can one survive then? 
209949	ja(n)buk sai bhaag miragaraaj kee saran gahai tahaa(n) jau ja(n)buk harai kaho kahaa(n) keejeeaai ||	For the fear of a Jackal, if one takes refuge of a lion what can be done if jackal comes and kills there ? 
209950	dhaaridhr kai chaa(n)pai jai saran samer si(n)dh tahaa(n) jau dhaaridhr dhahai kaeh dhos dheejeeaai ||	Distressed by poverty if someone goes and takes refuge in a gold mine, Sumer mountain or ocean-the treasure-house of diamonds; and if he is still distressed by poverty, then who should be blamed? 
209951	karam bharam kai saran gurdhev gahai tahaa(n) na miTai karam kaun oT leejeeaai ||545||	In order to liberate oneself from the wandering and effect of the deeds performed, one takes the support of True Guru. And if even then the cycle of deeds and actions do not end, then whose refuge should be sought.  (545)
209952	jaise to sakal nidh pooran samu(n)dhr bikhai ha(n)s marajeevaa nihachai prasaadh paaviee ||	Just as treasures of pearls and diamonds are found in the sea, but only a seasoned evaluator of these precious stones who can dive deep into the bottom of sea can surely enjoy the pleasure of picking them up from there. 
209953	jaise parabat heeraa maanik paaras sidh khanavaaraa khan jag vikhe pragaTaaviee ||	Just as mountains have diamonds, rubies and philosopher stones those can purify metals into gold, but only an adept excavator can bring them out before the world. 
209954	jaise ban bikhai maliaagar sauadhaa kapoor sodh kai subaasee subaas bihasaaviee ||	Just as a jungle has many aromatic trees like sandalwood, camphor etc., but only a perfumery expert can bring their fragrance out. 
209955	taise gurbaanee bikhai sakal padhaarath hai joiee joiee khojai soiee soiee nipajaaviee ||546||	Similarly Gurbani has all the precious items but whosoever would search and research them, he would be rewarded with those items that he so fondly desires.  (546)
209956	par triaa dheeragh samaan lagh jaavadhek jananee bhaganee sutaa roop kai nihaareeaai ||	So far as other women are concerned, regard elder to you as mother; one of your age as sister and younger than yourself as your daughter. 
209957	par dharabaaseh guoo maas tul jaan ridhai keejai na saparas aparas sidhaareeaai ||	Let the desire for other's wealth be treated like beef that is not to be touched, and remain away from it. 
209958	ghaT ghaT pooran braham jot ot pot avagun gun kaahoo ko na beechaareeaai ||	Consider the radiance of complete Lord residing in every body like warp and weft and dwell not on anybody's merits and demerits. 
209959	gur upadhes man dhaavat baraj par dhan par tan par dhookhanaa nivaareeaai ||547||	By virtue of True Guru's sermon, keep the wandering of the mind in ten directions under control and abstain it from looking at other's woman, other's wealth and slander.  (547)
209960	jaise praat samai khag jaat udd birakh sai bahur aai baiThat birakh hee mai aai kai ||	Just as birds flyaway from the tree in the morning and return to the tree in the evening, 
209961	cheeTee cheeTaa bil sai nikas dhar gavan kai bahurio paisat jaise bil hee mai jai kai ||	Just as ants and insects come out of their burrows and walk about on the ground and return back to the burrow after their wandering, 
209962	lar kai larikaa rooTh jaat taat maat san bhookh laagai tiaagai haTh aavai pachhutai kai ||	Just as a son leaves the house after an argument with his parents, and when experiences hunger gives up his obduracy and returns repentantly, 
209963	taise gireh tiaag bhaag jaat udhaas baas aasaro takat pun girahasat ko dhai kai ||548||	Similarly, a man forsakes life of a householder and goes to the jungle for a hermit's life. But unable to achieve spiritual happiness and after wandering here and there returns to his family (One can realise God as a householder by keeping oneself unsullied of maya).  (548)
209964	kaahoo dhashaa ke pavan gavan kai barakhaa hai kaahoo dhashaa ko pavan baadhar bilaat hai ||	Just as wind blowing from a particular direction causes rain while another direction blows the clouds away. 
209965	kaahoo jal paan ke'ee rahat arog dhehee kaahoo jal paan biaapai birathaa bilalaat hai ||	Just as drinking some water keeps the body healthy while some other water causes one to fall sick. It troubles the patient no end. 
209966	kaahoo gireh kee agan paak saak sidh karai kaahoo gireh kee agan bhavan jaraat hai ||	Just as the fire of a house helps in cooking but the fire raged in another house burns the house to ashes' 
209967	kaahoo kee sa(n)gat mil jeevan mukat hui kaahoo kee sa(n)gat mil jamapur jaat hai ||549||	Similarly someone's company liberates, while other's company leads one to hell.  (549)
209968	preetam ke mel khel prem nem kai pata(n)g dheepak pragaas jotee jot hoo(n) samaaviee ||	For meeting the dear True Guru, an obedient disciple plays the game of love and merges his self into the light divine of the True Guru in a manner as is done by a moth who perishes on his beloved flame. 
209969	sahaj sa(n)jog ar bireh biog bikhai jal mil bichhurat meen hui dhikhaaviee ||	The state of a devoted Sikh for meeting with True Guru in order to relish the spiritual ecstasy is like that of a fish in water. And one who is separated from water looks like dying with pangs of separation. 
209970	sabadh surat liv thakit chakit hoi sabadh bedhee kura(n)g jugat jataaviee ||	Like a deer engrossed in the musical sound of Ghanda Herha, the mind of a true devotee enjoys the divine bliss engrossed in the word of the Guru. 
209971	mil bichhurat ar sabadh surat liv kapaT saneh sanehee na kahaaviee ||550||	The disciple who is able to engross his mind in the divine word, and yet separates himself from True Guru, his love is false. He cannot be called a true lover.  (550)
209972	dharasan dheep dhekh hoi na milai pata(n)g parachaa bihoon gursikh na kahaaviee ||	If a glimpse of the True Guru does not turn a disciple in a state that of a moth who is prepared to sacrifice himself unto his beloved lamp, then he cannot be called a true disciple of the Guru. 
209973	sunat sabadh dhun hoi na milat mirag sabadh surat heen janam lajaaviee ||	Hearing the melodious words of True Guru, if a disciple's state does not become like that of a deer who goes into a trance at the sound of Ghanda Herha, then without lodging of Lord's name in his deep within, he has wasted his precious life. 
209974	gur charanaamirat kai chaatirak na hoi milai ridhai na bisavaas gur dhaas hui na hasaaviee ||	For the acquisition of Naam-like elixir from the True Guru if a disciple does not meet the True Guru with complete faith like the rain-bird yearning for the Swati drop, then he has no faith for the True Guru in his mind nor can he be His devoted follower. 
209975	sat roop sat naam satigur giaan dhiaan ek Tek sikh jal meen hui dhikhaaviee ||551||	A devoted disciple of the True Guru engrosses his mind in the divine word, practices it and swims in the loving lap of the True Guru as a fish swims in water merrily and contented.  (551)
209976	autam madhim ar adham tirabidh jag aapano sua(n)n kaahoo buro tau na laag hai ||	Just as no category of society, high, middle or low class considers their son bad or evil, 
209977	sabh kouoo banaj karat laabh labhat kau aapano biauhaar bhalo jaan anuraag hai ||	Just as everyone do business in order to earn profit, but they all consider their own profession to be the best and therefore love it, 
209978	taise apane apane isaTai chaahat sabhai apane pahire sabh jagat sujaag hai ||	Similarly everyone respect and love their own deity and in their life-time, are ever ready and conscious of worshipping him, 
209979	sua(n)n samarath bhe banaj bikaane jaanai isaT prataap a(n)t kaal agrabhaag hai ||552||	Just as a son grows up to understand the art of trading and acquires proficiency, similarly a devoted disciple learns that the ambrosial name blessed by the True Guru can liberate from the noose of the angles of death at the final hour. (552)
209980	aapano sua(n)n sabh kaahooaai su(n)dhar laagai safal su(n)dharataa sa(n)saar mai saraaheeaai ||	To everyone, his/her son looks beautiful. But one whom others praise is certainly beautiful. 
209981	aapano banaj buro laagat na kaahoo ridhai jai jag bhalo kahai soiee tau bisaaheeaai ||	No one dislikes his profession, but one should trade only those commodities which are praised by others. 
209982	aapano karam kulaa dharam karat sabhai utam karam log bedh avagaaheeaai ||	Everyone follows rites and traditions of one's family, but all deeds which are as per scriptures and according to social traditions are considered supreme. 
209983	gur bin mukat na hoi sab kouoo kahai maiaa mai udhaas raakhai soiee gur chaaheeaai ||553||	Everyone says that no salvation can be achieved without a Guru, but one requires such a capable True Guru who can guide a person to salvation through His advice while living a householder's life, in a society and enjoying all material comforts.  (553)
209984	bedh bira(n)ch bichaar na paavat chakirat sekh sivaadh bhe hai ||	Swaiya - Brahma studied and reflected on the Vedas yet could not fathom the beginning and the end of the infinite Lord. Sheshnag, with his thousand tongues and Shiv Ji are falling into ecstatic state singing His paeans and contemplating on His extent. 
209985	jog samaadh araadhat naaradh saaradh sukr sanaat ne hai ||	Sage Narad, goddess Saraswati, Shukracharya and Sanatan the sons of Brahma are bowing before Him after contemplating on Him in meditation. 
209986	aadh anaadh agaadh agochar naam nira(n)jan jaap je hai ||	The Lord who is since the beginning of the beginning, is beyond the beginning is spread beyond the comprehension of mind and senses. Such mammonless and blemishless Lord is being meditated upon by all. 
209987	sree gurdhev sumev su sa(n)gat || pairee pe bhaiee pairee pe hai ||556||	The True Guru who is engrossed in such God is absorbed and permeated in the congregation of supreme people. 0 brother! I fall, yes I fall on the holy feet of such a True Guru.  (554)
209988	jaise madh maakhee seech seech kai ikatr karai harai madhoo aai taa ke mukh chhaar ddaar kai ||	Just as honey bee hops from flower to flower and collects honey, but a honey collector smokes the bees away, and takes the honey. 
209989	jaise bachh het guoo sa(n)chat hai kheer taeh  let hai aheer dhuh bachhure biddaar kai ||	Just as a cow collects milk in her teats for the calf, but a milkman uses the calf to bring down her milk. He ties the calf away, milks the cow and takes it away. 
209990	jaise dhar khodh khodh kar bil saajai moosaa paisat sarap dhai khai taeh maar kai ||	Just as a rodent digs up earth to make a burrow but a snake enters the burrow and eats away the rodent. 
209991	taise koT paap kar maiaa jor jor mooR a(n)t kaal chhaadd chalai dhono kar jhaar kai ||554||	Similarly an ignorant and foolish person indulges in umpteen sins, collects wealth and leaves this world empty-handed. (All his earnings and material goods prove worthless ultimately).  (555)
209992	jaa ke anik fana(n)g fanagr bhaar dharan dhaaree taeh birajanaath kahe kaun adhikaiee hai ||	The Creator who has placed very heavy Earth on the tip of one of the thousand hoods of Sheshnag, what praise is His if we call him Girdhar because he has lifted a mountain? 
209993	jaa ko ek baavaro bisavainaath naam kahaavai taeh birajanaath kahe kaun adhikaiee hai ||	Shiv, a lascivious person created by the Lord who calls himself Vishwanath, if we call that Creator master of Braj Bhumi, then what praise of His it is? (The extent of His creation is limitless). 
209994	anik akaar oa(n)kaar ke birathaare jaeh taeh na(n)dh na(n)dhan kahe kaun sobhataiee hai ||	The Lord who has created countless forms, to call Him son of Nand is no matter of praise for Him. 
209995	jaanat usatat karat ni(n)dhiaa a(n)dh mooR aaise araadhabe te mon sukhadhaiee hai ||555||	Ignorant and foolish devotees call it His praise. Infact they are slandering the Lord. It is better to remain silent rather than say such praises.  (556)
209996	jaise tau ka(n)chanai paaro parasat sokh let agan mai ddaare pun paaro udd jaat hai ||	Just as mercury touching gold conceals its real colour but when put in a crucible regains its luster, while the mercury evaporates. 
209997	jaise mal mootr lag a(n)bar maleen hot  saaban salil mil niramal gaat hai ||	Just as clothes become dirty with filth and dust but when washed with soap and water become clean again. 
209998	jaise eh grase bikh biaapat sagal a(n)g ma(n)tr kai bikhai bikaar sabh su bilaat hai ||	Just as snake-bite spreads poison in the whole body but with recitation of Garur jaap (a Mantra) all ill effects are destroyed. 
209999	taise maiaa moh kai bimohat magan man gur upadhes maiaa mool murajhaat hai ||557||	Similarly by listening to True Guru's word and meditating on it, all the effects of worldly vices and attachment are eliminated. (All the influence of worldly things (Maya) ends.)  (557)
210000	jaise paaT chaakee ke na moo(n)dd ke uThaae jaat kalaa ke'ee le'ee jaat aai(n)chat achi(n)t hee ||	Just as grinding stone of a water grinding mill cannot be taken away by lifting on head but can be pulled away using some method or machine. 
210001	jaise gaj kehar na bal ke'ee bas hot jatan kai aaneeat samat samat hee ||	Just as a lion and an elephant cannot be controlled by force, but with the use of special methods can be brought under control conveniently. 
210002	jaise saritaa prabal dhekhat bhayaan roop kirav me(n) chaRh paar utarai turat hee ||	Just as a flowing river look dangerous but can be crossed in a boat easily and quickly. 
210003	taise dhukh sukh bahu bikham sa(n)saar bikhai gur upadhes jal jal jai kat hee ||558||	Similarly, pain and sufferings are unbearable and leave a person in an unstable state. But with the advice and initiation of a True Guru, all pain and sufferings are washed away and one becomes quiet, calm and composed.  (558)
210004	jaise tau maraal maal baiThat hai maanasar mukataa amol khai khai bigasaat hai ||	Just as a flock of swans reaches lake Mansarover and feels pleased eating pearls there 
